"BEND_MAP_ID","EdgeBetweenness","interaction","name","node::Source_selected","node::Target_selected","selected","shared interaction","shared name"
"58972","601.0","interacts with","ELF1 (interacts with) ETV4",,,"false","interacts with","ELF1 (interacts with) ETV4"
"58975","1001.1000000000048","interacts with","ELF1 (interacts with) TOP2A",,,"false","interacts with","ELF1 (interacts with) TOP2A"
"58978","718.8750000000036","interacts with","ELF1 (interacts with) ZNF260",,,"false","interacts with","ELF1 (interacts with) ZNF260"
"58981","729.2499999999974","interacts with","ELF1 (interacts with) LAPTM4B",,,"false","interacts with","ELF1 (interacts with) LAPTM4B"
"58984","778.7954545454562","interacts with","ELF1 (interacts with) PHF20",,,"false","interacts with","ELF1 (interacts with) PHF20"
"58987","1389.750000000006","interacts with","ELF1 (interacts with) ANAPC7",,,"false","interacts with","ELF1 (interacts with) ANAPC7"
"58990","727.25","interacts with","ELF1 (interacts with) HPN",,,"false","interacts with","ELF1 (interacts with) HPN"
"58993","1413.6666666666608","interacts with","ELF1 (interacts with) KDM2B",,,"false","interacts with","ELF1 (interacts with) KDM2B"
"58996","983.9904761904742","interacts with","ELF1 (interacts with) AURKB",,,"false","interacts with","ELF1 (interacts with) AURKB"
"58999","727.25","interacts with","ELF1 (interacts with) PLK1",,,"false","interacts with","ELF1 (interacts with) PLK1"
"59002","725.1999999999933","interacts with","ELF1 (interacts with) CETN3",,,"false","interacts with","ELF1 (interacts with) CETN3"
"59005","761.0357142857099","interacts with","ELF1 (interacts with) ZNF644",,,"false","interacts with","ELF1 (interacts with) ZNF644"
"59008","702.0000000000036","interacts with","ELF1 (interacts with) TK1",,,"false","interacts with","ELF1 (interacts with) TK1"
"59011","1354.4166666666636","interacts with","ELF1 (interacts with) CCNB2",,,"false","interacts with","ELF1 (interacts with) CCNB2"
"59014","3763.4333333332875","interacts with","ELF1 (interacts with) ZIK1",,,"false","interacts with","ELF1 (interacts with) ZIK1"
"59018","909.7333333333365","interacts with","ELF1 (interacts with) AHR",,,"false","interacts with","ELF1 (interacts with) AHR"
"59021","718.8750000000036","interacts with","ELF1 (interacts with) TPD52L1",,,"false","interacts with","ELF1 (interacts with) TPD52L1"
"59024","10254.0","interacts with","ELF1 (interacts with) ZNF814",,,"false","interacts with","ELF1 (interacts with) ZNF814"
"59027","1043.457142857143","interacts with","ELF1 (interacts with) ZNF695",,,"false","interacts with","ELF1 (interacts with) ZNF695"
"59030","835.2500000000032","interacts with","ELF1 (interacts with) DEPDC7",,,"false","interacts with","ELF1 (interacts with) DEPDC7"
"59033","744.125","interacts with","ELF1 (interacts with) ANP32E",,,"false","interacts with","ELF1 (interacts with) ANP32E"
"59037","718.8750000000036","interacts with","ELF1 (interacts with) ZNF649",,,"false","interacts with","ELF1 (interacts with) ZNF649"
"59040","698.8750000000061","interacts with","ELF1 (interacts with) ADNP2",,,"false","interacts with","ELF1 (interacts with) ADNP2"
"59043","798.125","interacts with","ELF1 (interacts with) SKA3",,,"false","interacts with","ELF1 (interacts with) SKA3"
"59046","727.25","interacts with","ELF1 (interacts with) TGIF1",,,"false","interacts with","ELF1 (interacts with) TGIF1"
"59049","905.4071428571409","interacts with","ELF1 (interacts with) DPH5",,,"false","interacts with","ELF1 (interacts with) DPH5"
"59052","826.0333333333226","interacts with","ELF1 (interacts with) GMNN",,,"false","interacts with","ELF1 (interacts with) GMNN"
"59055","1413.6666666666608","interacts with","ELF1 (interacts with) ZNF587B",,,"false","interacts with","ELF1 (interacts with) ZNF587B"
"59058","761.3685064935073","interacts with","ELF1 (interacts with) ZNF562",,,"false","interacts with","ELF1 (interacts with) ZNF562"
"59061","981.2500000000007","interacts with","ELF1 (interacts with) NFYB",,,"false","interacts with","ELF1 (interacts with) NFYB"
"59064","744.125","interacts with","ELF1 (interacts with) GNPNAT1",,,"false","interacts with","ELF1 (interacts with) GNPNAT1"
"59067","1019.9999999999915","interacts with","ELF1 (interacts with) DNASE1",,,"false","interacts with","ELF1 (interacts with) DNASE1"
"59070","1124.2833333333288","interacts with","ELF1 (interacts with) ZSCAN2",,,"false","interacts with","ELF1 (interacts with) ZSCAN2"
"59073","844.2500000000047","interacts with","ELF1 (interacts with) CHEK1",,,"false","interacts with","ELF1 (interacts with) CHEK1"
"59076","601.0","interacts with","ELF1 (interacts with) AXL",,,"false","interacts with","ELF1 (interacts with) AXL"
"59079","1105.1404761904696","interacts with","ELF1 (interacts with) SHMT2",,,"false","interacts with","ELF1 (interacts with) SHMT2"
"59082","1069.6944444444457","interacts with","ELF1 (interacts with) TCF3",,,"false","interacts with","ELF1 (interacts with) TCF3"
"59085","1531.9250000000172","interacts with","ELF1 (interacts with) SEC11C",,,"false","interacts with","ELF1 (interacts with) SEC11C"
"59088","617.875","interacts with","ELF1 (interacts with) CENPA",,,"false","interacts with","ELF1 (interacts with) CENPA"
"59092","1384.7999999999813","interacts with","ELF1 (interacts with) IFITM2",,,"false","interacts with","ELF1 (interacts with) IFITM2"
"59095","601.0","interacts with","ELF1 (interacts with) F2",,,"false","interacts with","ELF1 (interacts with) F2"
"59098","14328.548300310636","interacts with","ELF1 (interacts with) HNF4A",,,"false","interacts with","ELF1 (interacts with) HNF4A"
"59101","746.5357142857099","interacts with","ELF1 (interacts with) SLC38A2",,,"false","interacts with","ELF1 (interacts with) SLC38A2"
"59104","6971.665043290151","interacts with","ELF1 (interacts with) MAFF",,,"false","interacts with","ELF1 (interacts with) MAFF"
"59107","700.1666666666762","interacts with","ELF1 (interacts with) KLHL7",,,"false","interacts with","ELF1 (interacts with) KLHL7"
"59110","601.0","interacts with","ELF1 (interacts with) BZW2",,,"false","interacts with","ELF1 (interacts with) BZW2"
"59114","1535.3500000000056","interacts with","ELF1 (interacts with) ISG15",,,"false","interacts with","ELF1 (interacts with) ISG15"
"59117","727.25","interacts with","ELF1 (interacts with) AEBP2",,,"false","interacts with","ELF1 (interacts with) AEBP2"
"59120","746.5357142857099","interacts with","ELF1 (interacts with) MPHOSPH9",,,"false","interacts with","ELF1 (interacts with) MPHOSPH9"
"59123","809.5357142857159","interacts with","ELF1 (interacts with) NUP85",,,"false","interacts with","ELF1 (interacts with) NUP85"
"59126","1115.8499999999956","interacts with","ELF1 (interacts with) ZNF280B",,,"false","interacts with","ELF1 (interacts with) ZNF280B"
"59129","1587.366666666673","interacts with","ELF1 (interacts with) E2F5",,,"false","interacts with","ELF1 (interacts with) E2F5"
"59132","848.7500000000006","interacts with","ELF1 (interacts with) PPT1",,,"false","interacts with","ELF1 (interacts with) PPT1"
"59135","905.7678571428631","interacts with","ELF1 (interacts with) STMN1",,,"false","interacts with","ELF1 (interacts with) STMN1"
"59139","932.2435897435796","interacts with","ELF1 (interacts with) ZNF207",,,"false","interacts with","ELF1 (interacts with) ZNF207"
"59142","1075.958333333335","interacts with","ELF1 (interacts with) SMC4",,,"false","interacts with","ELF1 (interacts with) SMC4"
"59145","744.125","interacts with","ELF1 (interacts with) HMGB2",,,"false","interacts with","ELF1 (interacts with) HMGB2"
"59148","702.0000000000036","interacts with","ELF1 (interacts with) COMMD3",,,"false","interacts with","ELF1 (interacts with) COMMD3"
"59151","781.2232142857225","interacts with","ELF1 (interacts with) MRPS27",,,"false","interacts with","ELF1 (interacts with) MRPS27"
"59154","801.75","interacts with","ELF1 (interacts with) MTERF3",,,"false","interacts with","ELF1 (interacts with) MTERF3"
"59157","1257.7666666666628","interacts with","ELF1 (interacts with) HMMR",,,"false","interacts with","ELF1 (interacts with) HMMR"
"59160","1130.833333333328","interacts with","ELF1 (interacts with) MAP1B",,,"false","interacts with","ELF1 (interacts with) MAP1B"
"59163","2190.75","interacts with","ELF1 (interacts with) WDR54",,,"false","interacts with","ELF1 (interacts with) WDR54"
"59166","721.2857142857135","interacts with","ELF1 (interacts with) MSH2",,,"false","interacts with","ELF1 (interacts with) MSH2"
"59170","850.333333333336","interacts with","ELF1 (interacts with) TFE3",,,"false","interacts with","ELF1 (interacts with) TFE3"
"59174","1111.5000000000011","interacts with","ELF1 (interacts with) ASL",,,"false","interacts with","ELF1 (interacts with) ASL"
"59177","702.0000000000036","interacts with","ELF1 (interacts with) PYGL",,,"false","interacts with","ELF1 (interacts with) PYGL"
"59180","1098.3904761904757","interacts with","ELF1 (interacts with) ITGB5",,,"false","interacts with","ELF1 (interacts with) ITGB5"
"59183","601.0","interacts with","ELF1 (interacts with) NEK2",,,"false","interacts with","ELF1 (interacts with) NEK2"
"59186","727.25","interacts with","ELF1 (interacts with) CEBPA",,,"false","interacts with","ELF1 (interacts with) CEBPA"
"59189","1308.7666666666667","interacts with","ELF1 (interacts with) DUT",,,"false","interacts with","ELF1 (interacts with) DUT"
"59193","702.0000000000036","interacts with","ELF1 (interacts with) ATL2",,,"false","interacts with","ELF1 (interacts with) ATL2"
"59196","6677.363167388231","interacts with","ELF1 (interacts with) RFX5",,,"false","interacts with","ELF1 (interacts with) RFX5"
"59199","886.3333333333284","interacts with","ELF1 (interacts with) SIL1",,,"false","interacts with","ELF1 (interacts with) SIL1"
"59202","1165.2333333333356","interacts with","ELF1 (interacts with) POU2F1",,,"false","interacts with","ELF1 (interacts with) POU2F1"
"59205","956.8333333333422","interacts with","ELF1 (interacts with) ZNF286B",,,"false","interacts with","ELF1 (interacts with) ZNF286B"
"59209","620.2857142857122","interacts with","ELF1 (interacts with) CREB3L2",,,"false","interacts with","ELF1 (interacts with) CREB3L2"
"59212","934.3333333333396","interacts with","ELF1 (interacts with) UBE2T",,,"false","interacts with","ELF1 (interacts with) UBE2T"
"59215","746.5357142857099","interacts with","ELF1 (interacts with) MYSM1",,,"false","interacts with","ELF1 (interacts with) MYSM1"
"59218","3871.773773448808","interacts with","ELF1 (interacts with) SRF",,,"false","interacts with","ELF1 (interacts with) SRF"
"59221","717.0000000000002","interacts with","ELF1 (interacts with) CEP70",,,"false","interacts with","ELF1 (interacts with) CEP70"
"59224","998.5000000000153","interacts with","ELF1 (interacts with) PRIM1",,,"false","interacts with","ELF1 (interacts with) PRIM1"
"59227","922.3333333333359","interacts with","ELF1 (interacts with) USP7",,,"false","interacts with","ELF1 (interacts with) USP7"
"59230","702.0416666666642","interacts with","ELF1 (interacts with) AMZ2",,,"false","interacts with","ELF1 (interacts with) AMZ2"
"59233","744.125","interacts with","ELF1 (interacts with) IL6ST",,,"false","interacts with","ELF1 (interacts with) IL6ST"
"59236","601.0","interacts with","ELF1 (interacts with) GALM",,,"false","interacts with","ELF1 (interacts with) GALM"
"59239","3584.000000000024","interacts with","ELF1 (interacts with) KDELR3",,,"false","interacts with","ELF1 (interacts with) KDELR3"
"59242","926.4642857142912","interacts with","ELF1 (interacts with) ACADVL",,,"false","interacts with","ELF1 (interacts with) ACADVL"
"59245","721.2857142857135","interacts with","ELF1 (interacts with) GGCT",,,"false","interacts with","ELF1 (interacts with) GGCT"
"59248","24797.953060828073","interacts with","ELF1 (interacts with) CREB1",,,"false","interacts with","ELF1 (interacts with) CREB1"
"59251","718.8750000000036","interacts with","ELF1 (interacts with) NDUFAF4",,,"false","interacts with","ELF1 (interacts with) NDUFAF4"
"59254","1066.2857142857174","interacts with","ELF1 (interacts with) ZNF660",,,"false","interacts with","ELF1 (interacts with) ZNF660"
"59257","726.8571428571414","interacts with","ELF1 (interacts with) BIRC5",,,"false","interacts with","ELF1 (interacts with) BIRC5"
"59260","620.2857142857122","interacts with","ELF1 (interacts with) CENPN",,,"false","interacts with","ELF1 (interacts with) CENPN"
"59263","1152.9642857142717","interacts with","ELF1 (interacts with) UBE2C",,,"false","interacts with","ELF1 (interacts with) UBE2C"
"59266","601.0","interacts with","ELF1 (interacts with) CAMK2D",,,"false","interacts with","ELF1 (interacts with) CAMK2D"
"59269","1285.3666666666797","interacts with","ELF1 (interacts with) AKR1B1",,,"false","interacts with","ELF1 (interacts with) AKR1B1"
"59273","2650.583333333333","interacts with","ELF1 (interacts with) ZNF114",,,"false","interacts with","ELF1 (interacts with) ZNF114"
"59276","886.4696969697022","interacts with","ELF1 (interacts with) CDKN3",,,"false","interacts with","ELF1 (interacts with) CDKN3"
"59279","1389.750000000006","interacts with","ELF1 (interacts with) LRR1",,,"false","interacts with","ELF1 (interacts with) LRR1"
"59282","685.1666666666642","interacts with","ELF1 (interacts with) ACY1",,,"false","interacts with","ELF1 (interacts with) ACY1"
"59285","691.1607142857099","interacts with","ELF1 (interacts with) ZNF561",,,"false","interacts with","ELF1 (interacts with) ZNF561"
"59288","702.0000000000036","interacts with","ELF1 (interacts with) BPTF",,,"false","interacts with","ELF1 (interacts with) BPTF"
"59291","746.5357142857099","interacts with","ELF1 (interacts with) FASTKD2",,,"false","interacts with","ELF1 (interacts with) FASTKD2"
"59294","746.5357142857099","interacts with","ELF1 (interacts with) BBS9",,,"false","interacts with","ELF1 (interacts with) BBS9"
"59297","1046.75","interacts with","ELF1 (interacts with) PAFAH1B3",,,"false","interacts with","ELF1 (interacts with) PAFAH1B3"
"59300","601.0","interacts with","ELF1 (interacts with) EEF1E1",,,"false","interacts with","ELF1 (interacts with) EEF1E1"
"59304","1213.6833333333404","interacts with","ELF1 (interacts with) ETV1",,,"false","interacts with","ELF1 (interacts with) ETV1"
"59307","1264.8428571428708","interacts with","ELF1 (interacts with) MMS22L",,,"false","interacts with","ELF1 (interacts with) MMS22L"
"59310","1654.7976190476156","interacts with","ELF1 (interacts with) SLC38A1",,,"false","interacts with","ELF1 (interacts with) SLC38A1"
"59313","1289.8666666666759","interacts with","ELF1 (interacts with) RNF138",,,"false","interacts with","ELF1 (interacts with) RNF138"
"59316","617.875","interacts with","ELF1 (interacts with) CDK4",,,"false","interacts with","ELF1 (interacts with) CDK4"
"59319","904.4190476190538","interacts with","ELF1 (interacts with) ZNF581",,,"false","interacts with","ELF1 (interacts with) ZNF581"
"59322","754.2500000000061","interacts with","ELF1 (interacts with) FMO5",,,"false","interacts with","ELF1 (interacts with) FMO5"
"59325","746.5357142857099","interacts with","ELF1 (interacts with) COQ3",,,"false","interacts with","ELF1 (interacts with) COQ3"
"59328","1498.0249999999905","interacts with","ELF1 (interacts with) MTHFD1",,,"false","interacts with","ELF1 (interacts with) MTHFD1"
"59331","1869.0499999999797","interacts with","ELF1 (interacts with) DDB2",,,"false","interacts with","ELF1 (interacts with) DDB2"
"59334","683.2857142857166","interacts with","ELF1 (interacts with) PRC1",,,"false","interacts with","ELF1 (interacts with) PRC1"
"59337","1304.507142857151","interacts with","ELF1 (interacts with) HAUS1",,,"false","interacts with","ELF1 (interacts with) HAUS1"
"59340","1340.7023809523937","interacts with","ELF1 (interacts with) RHOBTB3",,,"false","interacts with","ELF1 (interacts with) RHOBTB3"
"59343","1302.6976190476157","interacts with","ELF1 (interacts with) MTAP",,,"false","interacts with","ELF1 (interacts with) MTAP"
"59346","617.875","interacts with","ELF1 (interacts with) ZNF620",,,"false","interacts with","ELF1 (interacts with) ZNF620"
"59349","10017.68567821079","interacts with","ELF1 (interacts with) FOSL2",,,"false","interacts with","ELF1 (interacts with) FOSL2"
"59352","709.0000000000061","interacts with","ELF1 (interacts with) FOSL1",,,"false","interacts with","ELF1 (interacts with) FOSL1"
"59355","940.0852564102557","interacts with","ELF1 (interacts with) ZNF574",,,"false","interacts with","ELF1 (interacts with) ZNF574"
"59358","601.0","interacts with","ELF1 (interacts with) BUB1B",,,"false","interacts with","ELF1 (interacts with) BUB1B"
"59361","601.0","interacts with","ELF1 (interacts with) PRMT5",,,"false","interacts with","ELF1 (interacts with) PRMT5"
"59364","817.4107142857099","interacts with","ELF1 (interacts with) BUB1",,,"false","interacts with","ELF1 (interacts with) BUB1"
"59367","867.208333333336","interacts with","ELF1 (interacts with) GPN3",,,"false","interacts with","ELF1 (interacts with) GPN3"
"59370","727.25","interacts with","ELF1 (interacts with) ZNF860",,,"false","interacts with","ELF1 (interacts with) ZNF860"
"59373","1003.2761904761841","interacts with","ELF1 (interacts with) E2F3",,,"false","interacts with","ELF1 (interacts with) E2F3"
"59376","727.25","interacts with","ELF1 (interacts with) ZNF146",,,"false","interacts with","ELF1 (interacts with) ZNF146"
"59379","601.0","interacts with","ELF1 (interacts with) HERPUD1",,,"false","interacts with","ELF1 (interacts with) HERPUD1"
"59382","840.2083333333393","interacts with","ELF1 (interacts with) DPH6",,,"false","interacts with","ELF1 (interacts with) DPH6"
"59385","685.1666666666642","interacts with","ELF1 (interacts with) IRF9",,,"false","interacts with","ELF1 (interacts with) IRF9"
"59388","825.1250000000061","interacts with","ELF1 (interacts with) MPC1",,,"false","interacts with","ELF1 (interacts with) MPC1"
"59391","742.2499999999966","interacts with","ELF1 (interacts with) KIF22",,,"false","interacts with","ELF1 (interacts with) KIF22"
"59394","702.0000000000036","interacts with","ELF1 (interacts with) PCNA",,,"false","interacts with","ELF1 (interacts with) PCNA"
"59397","1700.0333333333401","interacts with","ELF1 (interacts with) IRF1",,,"false","interacts with","ELF1 (interacts with) IRF1"
"59400","1389.750000000006","interacts with","ELF1 (interacts with) CDK1",,,"false","interacts with","ELF1 (interacts with) CDK1"
"59403","809.5357142857159","interacts with","ELF1 (interacts with) C19orf48",,,"false","interacts with","ELF1 (interacts with) C19orf48"
"59407","10254.0","interacts with","ELF1 (interacts with) S100A6",,,"false","interacts with","ELF1 (interacts with) S100A6"
"59411","702.0000000000036","interacts with","ELF1 (interacts with) HSD17B11",,,"false","interacts with","ELF1 (interacts with) HSD17B11"
"59414","702.0000000000036","interacts with","ELF1 (interacts with) ZNF770",,,"false","interacts with","ELF1 (interacts with) ZNF770"
"59418","783.9500000000081","interacts with","ELF1 (interacts with) ZNF891",,,"false","interacts with","ELF1 (interacts with) ZNF891"
"59421","721.2857142857135","interacts with","ELF1 (interacts with) TIPIN",,,"false","interacts with","ELF1 (interacts with) TIPIN"
"59424","850.333333333336","interacts with","ELF1 (interacts with) GALK1",,,"false","interacts with","ELF1 (interacts with) GALK1"
"59427","10254.0","interacts with","ELF1 (interacts with) ITLN2",,,"false","interacts with","ELF1 (interacts with) ITLN2"
"59430","790.2499999999907","interacts with","ELF1 (interacts with) ZNF589",,,"false","interacts with","ELF1 (interacts with) ZNF589"
"59433","802.1269230769241","interacts with","ELF1 (interacts with) ZNF121",,,"false","interacts with","ELF1 (interacts with) ZNF121"
"59436","1251.55714285714","interacts with","ELF1 (interacts with) ECHDC2",,,"false","interacts with","ELF1 (interacts with) ECHDC2"
"59439","685.1666666666642","interacts with","ELF1 (interacts with) C11orf1",,,"false","interacts with","ELF1 (interacts with) C11orf1"
"59443","1837.4666666666596","interacts with","ELF1 (interacts with) EGR1",,,"false","interacts with","ELF1 (interacts with) EGR1"
"59446","749.7499999999949","interacts with","ELF1 (interacts with) ECT2",,,"false","interacts with","ELF1 (interacts with) ECT2"
"59449","18620.520616882884","interacts with","ELF1 (interacts with) REST",,,"false","interacts with","ELF1 (interacts with) REST"
"59452","1351.9523809523835","interacts with","ELF1 (interacts with) CTPS1",,,"false","interacts with","ELF1 (interacts with) CTPS1"
"59455","886.3333333333284","interacts with","ELF1 (interacts with) ADNP",,,"false","interacts with","ELF1 (interacts with) ADNP"
"59458","749.7499999999949","interacts with","ELF1 (interacts with) ACTL6A",,,"false","interacts with","ELF1 (interacts with) ACTL6A"
"59461","671.875","interacts with","ELF1 (interacts with) DPCD",,,"false","interacts with","ELF1 (interacts with) DPCD"
"59465","832.0357142857216","interacts with","ELF1 (interacts with) PIM2",,,"false","interacts with","ELF1 (interacts with) PIM2"
"59468","1304.507142857151","interacts with","ELF1 (interacts with) ZNF281",,,"false","interacts with","ELF1 (interacts with) ZNF281"
"59471","933.9940476190505","interacts with","ELF1 (interacts with) TIMM21",,,"false","interacts with","ELF1 (interacts with) TIMM21"
"59474","10325.779374791859","interacts with","ELF1 (interacts with) CEBPD",,,"false","interacts with","ELF1 (interacts with) CEBPD"
"59477","1098.3904761904757","interacts with","ELF1 (interacts with) DNAH14",,,"false","interacts with","ELF1 (interacts with) DNAH14"
"59480","1046.9999999999964","interacts with","ELF1 (interacts with) PSMG1",,,"false","interacts with","ELF1 (interacts with) PSMG1"
"59483","614.5000000000031","interacts with","ELF1 (interacts with) RBPJ",,,"false","interacts with","ELF1 (interacts with) RBPJ"
"59486","617.875","interacts with","ELF1 (interacts with) MXD1",,,"false","interacts with","ELF1 (interacts with) MXD1"
"59490","3753.317460317453","interacts with","ELF1 (interacts with) TFPI",,,"false","interacts with","ELF1 (interacts with) TFPI"
"59493","1098.3904761904757","interacts with","ELF1 (interacts with) TERF1",,,"false","interacts with","ELF1 (interacts with) TERF1"
"59496","615.9999999999966","interacts with","ELF1 (interacts with) CENPK",,,"false","interacts with","ELF1 (interacts with) CENPK"
"59499","1281.7666666666607","interacts with","ELF1 (interacts with) DERA",,,"false","interacts with","ELF1 (interacts with) DERA"
"59503","833.3333333333396","interacts with","ELF1 (interacts with) DECR1",,,"false","interacts with","ELF1 (interacts with) DECR1"
"59506","1231.5000000000098","interacts with","ELF1 (interacts with) LITAF",,,"false","interacts with","ELF1 (interacts with) LITAF"
"59509","1264.8428571428708","interacts with","ELF1 (interacts with) CDC20",,,"false","interacts with","ELF1 (interacts with) CDC20"
"59512","702.0000000000036","interacts with","ELF1 (interacts with) PLAGL2",,,"false","interacts with","ELF1 (interacts with) PLAGL2"
"59515","727.25","interacts with","ELF1 (interacts with) ACOT7",,,"false","interacts with","ELF1 (interacts with) ACOT7"
"59518","727.25","interacts with","ELF1 (interacts with) ASPH",,,"false","interacts with","ELF1 (interacts with) ASPH"
"59521","1863.6818181818007","interacts with","ELF1 (interacts with) ACAD11",,,"false","interacts with","ELF1 (interacts with) ACAD11"
"59524","727.25","interacts with","ELF1 (interacts with) DGAT1",,,"false","interacts with","ELF1 (interacts with) DGAT1"
"59527","601.0","interacts with","ELF1 (interacts with) SLC7A6",,,"false","interacts with","ELF1 (interacts with) SLC7A6"
"59531","2802.0000000000086","interacts with","ELF1 (interacts with) SOX4",,,"false","interacts with","ELF1 (interacts with) SOX4"
"59534","721.2857142857135","interacts with","ELF1 (interacts with) CHCHD3",,,"false","interacts with","ELF1 (interacts with) CHCHD3"
"59537","820.6249999999949","interacts with","ELF1 (interacts with) MAD2L1",,,"false","interacts with","ELF1 (interacts with) MAD2L1"
